"gender";"carType";"carCategory";"occupation";"age";"carGroup";"carValue";"material";"region";"cityDensity";"claimValue"
"Male";"B";"Large";"Employed";42;"10";28300;"1";"R";259,00406;2381,291
"Male";"B";"Small";"Self-employed";59;"17";15160;"0";"P";23,67207;772,2484
"Male";"A";"Small";"Self-employed";56;"13";2470;"1";"R";291,31949;637,3404
"Male";"C";"Small";"Unemployed";20;"15";12850;"0";"R";284,21627;1345,434
"Male";"B";"Small";"Unemployed";38;"10";9460;"0";"M";156,62986;1122,357
"Male";"C";"Small";"Self-employed";67;"6";5200;"1";"U";123,01521;129,1684
"Female";"A";"Large";"Self-employed";35;"11";28470;"1";"U";33,2943;282,2267
"Male";"E";"Small";"Unemployed";25;"16";46135;"0";"L";67,56458;1090,136
"Female";"D";"Medium";"Unemployed";25;"10";125250;"1";"L";66,94555;405,2937
"Male";"E";"Medium";"Housewife";21;"3";18225;"0";"Q";239,45517;226,6956
"Male";"D";"Medium";"Employed";21;"3";12215;"0";"Q";222,73537;1557,611
"Male";"A";"Small";"Employed";24;"12";18130;"0";"S";37,31536;326,3243
"Male";"C";"Large";"Employed";18;"13";15725;"0";"T";28,1363;526,4988
"Male";"D";"Small";"Employed";29;"1";13060;"0";"P";45,41143;296,6934
"Female";"E";"Medium";"Housewife";48;"8";25710;"1";"Q";168,64996;567,3745
"Male";"E";"Large";"Housewife";43;"9";13800;"1";"S";15,89254;1021,535
"Male";"D";"Large";"Employed";36;"18";20895;"1";"U";114,88158;5419,55
"Male";"D";"Small";"Employed";22;"5";24445;"0";"L";63,50811;64,47928
"Male";"C";"Medium";"Housewife";27;"7";8135;"0";"L";72,01288;869,2473
"Male";"B";"Small";"Employed";30;"16";18140;"1";"R";223,34756;82,62675
"Male";"E";"Medium";"Self-employed";30;"9";24470;"0";"N";109,63189;1178,738
"Female";"A";"Small";"Unemployed";45;"12";26815;"1";"M";102,81888;877,7731
"Male";"E";"Large";"Employed";57;"16";17405;"1";"T";31,05764;2355,887
"Male";"A";"Small";"Employed";28;"10";18545;"0";"R";282,33448;484,7565
"Male";"D";"Large";"Retired";62;"13";33365;"0";"S";34,81096;6208,156
"Male";"B";"Large";"Self-employed";51;"9";1685;"1";"L";37,45585;265,8036
"Female";"B";"Small";"Employed";26;"12";10600;"0";"R";293,55604;979,5287
"Female";"B";"Medium";"Self-employed";48;"17";9940;"1";"O";36,14075;2064,735
"Male";"D";"Medium";"Housewife";41;"14";36425;"1";"R";223,30857;792,3084
"Female";"A";"Large";"Self-employed";31;"12";10670;"1";"O";36,25444;594,0123
"Male";"A";"Large";"Housewife";52;"13";2945;"0";"M";222,69298;221,9698
"Female";"A";"Small";"Self-employed";24;"12";12380;"0";"M";162,93247;472,5421
"Female";"D";"Small";"Employed";37;"5";20455;"1";"U";58,60475;197,0131
"Male";"B";"Large";"Employed";34;"20";3650;"1";"O";31,481;907,9475
"Male";"B";"Medium";"Retired";61;"15";15790;"1";"L";69,7282;1873,499
"Male";"C";"Small";"Employed";31;"10";14690;"1";"Q";186,68501;447,5657
"Female";"A";"Small";"Employed";27;"15";13920;"1";"Q";150,22396;696,9461
"Male";"B";"Medium";"Self-employed";18;"1";18795;"0";"R";238,24041;9143,074
"Male";"A";"Medium";"Self-employed";39;"14";22115;"0";"Q";110,98368;624,3399
"Male";"B";"Medium";"Employed";52;"12";15755;"1";"Q";169,52915;21532,64
"Female";"C";"Large";"Housewife";49;"18";26865;"0";"Q";110,98368;454,3948
"Female";"C";"Medium";"Self-employed";25;"8";29875;"0";"S";17,87996;204,8611
"Male";"A";"Medium";"Self-employed";33;"11";31680;"1";"P";28,95139;91,20007
"Male";"A";"Small";"Housewife";19;"5";3850;"1";"R";223,34756;27745,34
"Male";"D";"Medium";"Employed";46;"18";24435;"0";"L";50,40601;1058,979
"Female";"F";"Large";"Self-employed";20;"12";8470;"0";"Q";205,4308;1861,639
"Female";"B";"Medium";"Unemployed";33;"17";3480;"0";"Q";148,36852;182,029
"Male";"C";"Small";"Housewife";34;"9";27340;"1";"R";295,79709;486,9596
"Female";"D";"Medium";"Unemployed";39;"14";43815;"0";"S";24,84671;1039,786
"Male";"B";"Medium";"Self-employed";21;"12";16500;"0";"N";59,84095;2515,977
"Male";"B";"Medium";"Unemployed";36;"7";7310;"1";"M";156,10423;416,7379
"Female";"A";"Small";"Employed";28;"9";23615;"0";"Q";124,34435;1396,409
"Female";"B";"Small";"Employed";37;"9";10895;"1";"R";250,84133;4348,177
"Male";"D";"Small";"Employed";22;"1";4855;"0";"R";282,33448;449,7262
"Male";"D";"Large";"Housewife";59;"14";5295;"1";"Q";171,37294;395,8305
"Male";"F";"Small";"Unemployed";23;"5";2335;"0";"R";222,71139;4976,099
"Female";"E";"Large";"Unemployed";38;"8";7915;"1";"R";276,9455;503,3549
"Female";"D";"Large";"Retired";50;"12";3235;"0";"O";19,20952;5481,046
"Male";"B";"Large";"Unemployed";19;"15";17405;"0";"R";284,21627;260,4916
"Male";"C";"Large";"Self-employed";60;"14";17475;"1";"Q";160,34357;17301,3
"Female";"A";"Small";"Unemployed";25;"15";9410;"1";"M";139,283;3008,731
"Male";"D";"Large";"Employed";26;"17";19435;"0";"Q";208,66672;104,322
"Male";"B";"Medium";"Housewife";40;"17";13145;"1";"R";284,13012;1395,103
"Male";"D";"Small";"Unemployed";40;"14";23835;"1";"Q";213,25565;1672,348
"Female";"D";"Medium";"Employed";45;"13";45080;"0";"R";218,98323;1,813004
"Male";"B";"Medium";"Employed";29;"6";26940;"0";"R";284,21627;117,7665
"Female";"A";"Medium";"Self-employed";30;"19";31770;"1";"N";93,38235;143,4781
"Male";"A";"Large";"Employed";18;"10";109500;"0";"L";69,70103;984,3655
"Male";"C";"Large";"Housewife";111;"6";7235;"0";"N";103,21329;328,7385
"Male";"A";"Medium";"Self-employed";43;"15";1985;"0";"M";94,36462;705,9653
"Male";"E";"Small";"Housewife";18;"1";6430;"0";"L";59,11189;128,9742
"Male";"B";"Large";"Self-employed";20;"3";1885;"1";"R";272,96699;345,1922
"Female";"C";"Small";"Employed";26;"12";7305;"0";"P";30,62119;53,56947
"Male";"B";"Medium";"Employed";20;"2";4400;"1";"L";87,83582;1970,392
"Male";"A";"Small";"Housewife";18;"10";19785;"0";"N";71,18028;3335,437
"Male";"A";"Small";"Unemployed";26;"12";37930;"0";"R";282,33448;21701,97
"Male";"A";"Small";"Employed";22;"11";17745;"1";"R";297,38517;2111,67
"Male";"C";"Large";"Self-employed";80;"9";18315;"0";"U";88,29015;321,9537
"Female";"C";"Medium";"Housewife";47;"11";23475;"0";"M";102,81888;243,3163
"Male";"C";"Small";"Employed";36;"15";8110;"1";"R";245,33115;357,7462
"Female";"E";"Medium";"Unemployed";18;"7";13180;"0";"R";272,96699;18,89301
"Male";"A";"Medium";"Unemployed";25;"9";8235;"0";"Q";147,96906;621,4234
"Male";"C";"Small";"Employed";25;"5";20730;"0";"P";20,86448;155,6041
"Male";"E";"Medium";"Self-employed";28;"14";20325;"0";"Q";99,43621;2,466236
"Male";"D";"Medium";"Unemployed";18;"20";38170;"0";"L";66,06668;2551,396
"Male";"A";"Medium";"Employed";29;"14";8975;"1";"Q";139,20567;4151,324
"Female";"E";"Small";"Employed";42;"4";15315;"0";"Q";139,20567;6935,335
"Male";"C";"Medium";"Self-employed";55;"13";4245;"1";"L";64,12305;429,8717
"Male";"D";"Large";"Self-employed";50;"15";6960;"0";"L";44,79861;629,3601
"Male";"C";"Large";"Unemployed";23;"19";28385;"0";"P";33,67124;325,559
"Male";"E";"Medium";"Self-employed";50;"20";103730;"0";"R";272,96699;11661,31
"Male";"D";"Large";"Housewife";49;"18";12345;"1";"T";35,78808;1098,971
"Male";"D";"Medium";"Unemployed";24;"14";2210;"1";"M";184,47852;9759,292
"Female";"F";"Small";"Unemployed";22;"7";11140;"0";"R";251,43285;10596,45
"Male";"A";"Small";"Retired";62;"9";16955;"0";"Q";95,69355;2812,899
"Female";"A";"Medium";"Unemployed";22;"14";12755;"1";"R";223,30857;313,1908
"Female";"E";"Large";"Unemployed";24;"20";21435;"1";"L";51,32332;1132,241
"Male";"B";"Small";"Housewife";41;"17";8705;"1";"L";75,62346;1657,369
"Male";"E";"Medium";"Unemployed";54;"16";29545;"0";"O";31,49452;352,5515
"Male";"C";"Small";"Housewife";55;"14";5030;"0";"R";240,0004;9356,988
"Female";"B";"Medium";"Housewife";37;"12";24695;"1";"L";51,55501;1267,25
"Male";"F";"Large";"Self-employed";53;"18";16650;"0";"U";61,79476;65,91861
"Female";"F";"Small";"Self-employed";18;"7";4905;"1";"O";30,90727;5271,776
"Female";"B";"Small";"Employed";23;"8";9850;"0";"M";103,47274;672,9436
"Male";"D";"Medium";"Housewife";40;"12";24025;"1";"S";32,15776;702,9607
"Male";"B";"Medium";"Self-employed";20;"18";43485;"0";"M";103,47274;3997,809
"Male";"A";"Small";"Employed";42;"11";14115;"1";"L";56,11415;345,3617
"Female";"E";"Medium";"Self-employed";92;"15";5875;"0";"T";23,03273;4169,181
"Male";"A";"Large";"Housewife";61;"8";2010;"1";"N";71,18028;14898,83
"Female";"C";"Large";"Employed";58;"6";5375;"1";"L";63,50811;176,588
"Male";"C";"Small";"Self-employed";42;"13";9830;"1";"Q";168,64996;270,1214
"Male";"A";"Small";"Unemployed";19;"19";45545;"0";"P";45,41143;7244,43
"Female";"B";"Medium";"Employed";29;"10";28840;"0";"R";272,96699;10211,09
"Male";"A";"Large";"Housewife";57;"10";8140;"1";"L";92,10693;110,6637
"Male";"E";"Medium";"Self-employed";35;"17";5965;"1";"R";232,90298;866,3861
"Female";"B";"Medium";"Employed";59;"11";23880;"1";"T";24,89492;40,65718
"Male";"B";"Large";"Unemployed";40;"12";23710;"1";"U";112,80344;1545,383
"Male";"A";"Small";"Employed";20;"14";6470;"0";"R";276,9455;884,539
"Female";"B";"Medium";"Employed";34;"7";8420;"1";"Q";169,78856;7,596709
"Female";"A";"Medium";"Employed";24;"6";15640;"0";"N";26,14075;1456,814
"Male";"C";"Large";"Employed";25;"12";7490;"0";"R";249,78357;1330,721
"Female";"C";"Large";"Unemployed";105;"9";7275;"1";"Q";157,24558;10017,14
"Male";"A";"Large";"Retired";72;"9";18675;"0";"O";31,60979;9548,853
"Male";"B";"Medium";"Unemployed";22;"15";7715;"0";"L";106,5803;2590,552
"Female";"C";"Small";"Unemployed";41;"10";14455;"1";"Q";167,93666;805,0207
"Female";"D";"Medium";"Retired";53;"3";6495;"1";"L";71,66099;8088,739
"Female";"D";"Large";"Self-employed";51;"9";6185;"1";"O";32,0415;84,51749
"Female";"E";"Large";"Housewife";40;"14";20335;"0";"Q";212,42471;128,7075
"Male";"D";"Medium";"Self-employed";31;"11";1260;"0";"R";295,79709;719,1957
"Female";"B";"Large";"Self-employed";40;"9";9600;"1";"S";34,81096;20,27524
"Male";"C";"Small";"Housewife";29;"6";7650;"1";"L";68,85388;1698,471
"Female";"E";"Small";"Self-employed";28;"13";28480;"0";"Q";212,42471;20712,19
"Male";"E";"Large";"Self-employed";58;"4";8740;"1";"L";91,55064;5623,047
"Male";"D";"Medium";"Employed";28;"12";37900;"1";"L";61,51657;412,3168
"Male";"E";"Small";"Retired";64;"19";19705;"0";"L";84,0677;5452,297
"Male";"D";"Large";"Employed";110;"19";3450;"0";"Q";201,39181;2303,897
"Male";"D";"Medium";"Self-employed";64;"6";10235;"1";"M";129,41948;1266,073
"Female";"A";"Medium";"Housewife";79;"6";13735;"1";"Q";157,24558;1717,196
"Female";"A";"Medium";"Self-employed";52;"13";9785;"1";"R";240,0004;20173,2
"Male";"D";"Small";"Unemployed";56;"14";1990;"1";"L";106,5803;92,74926
"Male";"D";"Large";"Employed";31;"10";29020;"1";"N";113,22483;277,8033
"Female";"C";"Medium";"Housewife";25;"10";6655;"1";"Q";185,13454;66,68271
"Male";"A";"Medium";"Unemployed";19;"6";14980;"0";"M";153,45232;236,3391
"Female";"C";"Small";"Employed";18;"5";9815;"0";"Q";167,93666;169,1633
"Male";"E";"Large";"Unemployed";24;"10";28350;"1";"M";183,89504;18077,36
"Male";"C";"Large";"Employed";29;"16";24970;"1";"L";66,94555;152,8273
"Female";"D";"Medium";"Unemployed";38;"6";19910;"0";"P";25,63802;141,1033
"Female";"B";"Medium";"Self-employed";19;"13";14695;"0";"Q";186,68501;727,6109
"Male";"D";"Small";"Unemployed";37;"9";105245;"1";"R";282,33448;427,237
"Female";"B";"Medium";"Employed";28;"9";4125;"0";"N";93,38235;613,0535
"Male";"D";"Medium";"Employed";21;"9";6635;"0";"P";34,88186;496,1656
"Male";"D";"Small";"Housewife";41;"13";26585;"0";"O";29,12577;20,3177
"Female";"C";"Small";"Self-employed";34;"12";10630;"1";"T";20,85123;489,498
"Male";"B";"Large";"Self-employed";23;"8";5990;"0";"P";31,88091;2998,411
"Male";"F";"Large";"Housewife";51;"12";12465;"0";"R";295,79709;481,5652
"Female";"A";"Small";"Housewife";27;"9";15580;"0";"U";88,29015;541,3252
"Male";"D";"Small";"Employed";20;"12";13200;"1";"L";70,0651;258,1252
"Male";"C";"Small";"Employed";20;"6";28680;"0";"L";71,66099;714,5273
"Female";"C";"Medium";"Employed";44;"16";14950;"1";"M";222,69298;607,2236
"Male";"D";"Medium";"Unemployed";22;"13";7600;"0";"L";120,77937;2268,229
"Male";"B";"Medium";"Unemployed";29;"17";9985;"0";"U";121,58702;2066,084
"Male";"E";"Medium";"Employed";36;"13";16350;"0";"S";26,27362;1002,236
"Male";"B";"Large";"Employed";37;"13";6035;"1";"L";120,77937;8936,448
"Male";"A";"Small";"Employed";28;"14";22665;"0";"L";49,53391;254,0054
"Male";"A";"Small";"Unemployed";29;"9";7410;"0";"R";293,55604;4529,277
"Male";"E";"Medium";"Unemployed";29;"8";6575;"0";"N";118,85101;672,7037
"Male";"A";"Small";"Unemployed";44;"16";17460;"1";"Q";73,18307;1995,953
"Male";"A";"Large";"Housewife";50;"10";10205;"1";"L";90,21473;1759,375
"Male";"E";"Medium";"Employed";33;"9";8430;"1";"U";114,88158;455,9911
"Male";"C";"Large";"Unemployed";40;"14";32120;"1";"R";208,81644;3401,648
"Female";"E";"Medium";"Self-employed";30;"13";6735;"0";"N";88,89623;4325,361
"Male";"E";"Medium";"Employed";18;"13";11115;"0";"T";30,4114;467,1852
"Female";"D";"Large";"Employed";32;"7";8445;"0";"Q";213,25565;451,7078
"Male";"D";"Small";"Unemployed";26;"1";19700;"0";"Q";140,41083;1,021147
"Male";"E";"Small";"Self-employed";29;"15";22760;"1";"L";50,40601;168,2225
"Male";"D";"Medium";"Employed";25;"8";5930;"0";"P";33,2762;383,8671
"Female";"C";"Medium";"Retired";49;"7";20280;"1";"L";50,62578;3399,052
"Male";"C";"Medium";"Self-employed";37;"17";15450;"0";"L";79,15945;210,8174
"Female";"A";"Small";"Employed";27;"14";44345;"0";"R";208,81644;61,89802
"Female";"C";"Large";"Employed";49;"14";33400;"0";"R";284,13012;1167,657
"Male";"E";"Small";"Unemployed";30;"15";17735;"0";"L";62,72127;928,9641
"Male";"D";"Medium";"Unemployed";30;"17";8050;"0";"M";128,54346;230,7293
"Female";"E";"Medium";"Housewife";39;"13";10425;"0";"T";56,0431;87,79304
"Male";"F";"Small";"Self-employed";21;"13";4370;"0";"M";178,24431;1141,41
"Female";"D";"Large";"Housewife";75;"13";12335;"0";"N";88,95152;289,9122
"Female";"A";"Small";"Employed";36;"5";4410;"1";"R";275,09234;11,001
"Male";"C";"Small";"Self-employed";27;"9";8540;"0";"T";20,33509;269,5849
"Female";"A";"Large";"Retired";66;"16";17025;"1";"P";33,2762;992,0675
"Male";"B";"Medium";"Employed";18;"18";17110;"0";"O";37,74768;6776,016
"Male";"D";"Medium";"Self-employed";58;"13";45880;"0";"L";70,0651;676,1334
"Male";"A";"Large";"Housewife";61;"5";11260;"1";"R";240,0004;335,7915
"Female";"E";"Medium";"Retired";61;"16";28670;"1";"Q";99,43621;3088,488
"Female";"D";"Medium";"Unemployed";32;"4";21325;"1";"S";32,15776;5596,484
"Female";"A";"Small";"Housewife";39;"4";9425;"0";"L";50,12645;2359,453
"Female";"D";"Medium";"Housewife";27;"14";16040;"0";"M";139,283;5100,405
"Male";"C";"Large";"Employed";22;"18";19445;"0";"S";31,60581;288,8771
"Male";"E";"Medium";"Unemployed";24;"5";16360;"1";"L";58,91133;984,26
"Male";"A";"Large";"Retired";50;"8";13425;"1";"N";77,49505;258,9056
"Male";"A";"Medium";"Employed";20;"7";29185;"0";"T";18,23805;1347,393
"Male";"D";"Medium";"Self-employed";21;"12";7900;"1";"R";284,13012;124,8872
"Male";"A";"Medium";"Housewife";45;"13";26000;"1";"Q";114,1467;200,0293
"Male";"B";"Medium";"Employed";22;"8";8105;"0";"M";178,24431;139,0175
"Female";"B";"Small";"Unemployed";21;"12";8200;"1";"Q";157,24558;738,7299
"Male";"C";"Large";"Employed";40;"11";39765;"0";"U";123,96984;147,4495
"Male";"B";"Medium";"Housewife";20;"12";24925;"0";"T";28,96459;653,0506
"Female";"C";"Medium";"Housewife";19;"8";8930;"0";"Q";148,56121;3616,35
"Female";"A";"Medium";"Self-employed";50;"19";41605;"1";"U";59,32884;442,9932
"Male";"D";"Small";"Unemployed";18;"18";24505;"0";"L";68,7771;726,6639
"Female";"B";"Small";"Unemployed";50;"16";9440;"1";"Q";125,94563;1580,491
"Female";"E";"Small";"Unemployed";30;"1";8270;"0";"M";184,47852;476,6099
"Male";"D";"Medium";"Housewife";35;"16";5780;"0";"M";216,4916;1664,351
"Male";"A";"Small";"Employed";26;"8";1045;"1";"Q";169,78856;1128,48
"Male";"D";"Medium";"Employed";25;"3";101995;"1";"M";107,81705;21483,39
"Female";"D";"Large";"Unemployed";56;"8";13570;"0";"Q";124,34435;581,0058
"Male";"F";"Large";"Housewife";41;"9";12920;"1";"R";256,64059;8,713
"Male";"B";"Medium";"Self-employed";30;"10";22030;"1";"Q";139,20567;158,8584
"Female";"A";"Small";"Employed";22;"2";28280;"0";"M";99,28308;488,182
"Male";"B";"Large";"Housewife";40;"16";28225;"1";"R";251,43285;38,51844
"Female";"D";"Medium";"Housewife";52;"10";28165;"1";"R";253,61989;4898,949
"Male";"F";"Large";"Employed";58;"10";9255;"1";"N";106,5583;1192,622
"Male";"D";"Small";"Unemployed";23;"17";12875;"1";"P";31,91621;276,3396
"Male";"B";"Large";"Unemployed";42;"5";8080;"1";"R";237,41896;13,47769
"Female";"D";"Large";"Housewife";75;"12";13295;"1";"L";60,86039;750,3869
"Male";"E";"Small";"Self-employed";25;"15";20840;"0";"M";183,89504;291,0154
"Male";"E";"Medium";"Unemployed";25;"14";5680;"0";"P";28,38649;200,9518
"Female";"B";"Small";"Employed";22;"11";40520;"1";"O";37,59594;275,6026
"Male";"A";"Medium";"Unemployed";21;"8";8230;"0";"R";223,34756;52,02653
"Male";"A";"Medium";"Retired";58;"11";18005;"1";"Q";139,63728;393,3142
"Female";"C";"Large";"Self-employed";52;"8";6680;"0";"T";30,4114;278,5474
"Male";"C";"Small";"Self-employed";43;"13";15055;"0";"Q";83,76264;2482,811
"Male";"B";"Large";"Employed";42;"7";15685;"0";"R";284,21627;136,323
"Male";"A";"Medium";"Employed";25;"16";25085;"0";"L";63,15287;124,1557
"Female";"E";"Small";"Housewife";22;"16";27360;"1";"R";270,78835;1464,281
"Male";"A";"Small";"Self-employed";22;"14";111195;"1";"Q";168,64996;1153,809
"Male";"B";"Large";"Retired";64;"17";11045;"0";"O";36,90717;2847,139
"Female";"B";"Medium";"Employed";25;"10";38140;"0";"R";225,14174;2857,976
"Male";"A";"Large";"Employed";29;"15";19065;"1";"L";55,9646;178,621
"Female";"B";"Small";"Employed";82;"15";7715;"0";"M";94,36462;7319,042
"Male";"E";"Large";"Self-employed";28;"18";9600;"0";"L";32,72004;138,2268
"Female";"A";"Medium";"Housewife";34;"12";37875;"1";"O";32,65414;2848,727
"Female";"A";"Medium";"Unemployed";31;"12";10110;"0";"S";34,15043;177,7953
"Male";"D";"Large";"Retired";47;"5";9670;"1";"R";295,79709;56,691
"Female";"B";"Large";"Housewife";33;"1";14805;"0";"R";249,81173;84,18425
"Male";"D";"Large";"Employed";51;"7";20530;"1";"R";276,9455;851,5686
"Male";"C";"Small";"Self-employed";40;"9";19575;"0";"P";45,41143;529,1221
"Male";"D";"Large";"Unemployed";20;"6";15385;"0";"R";275,28226;766,1891
"Male";"B";"Large";"Employed";38;"11";6725;"0";"R";295,79709;507,965
"Female";"B";"Small";"Housewife";38;"13";6185;"1";"Q";132,79227;128,4408
"Female";"C";"Small";"Employed";28;"16";24865;"1";"R";284,99912;65,01598
"Female";"D";"Large";"Housewife";18;"10";6660;"0";"Q";129,31561;56,42618
"Male";"A";"Small";"Self-employed";39;"7";19625;"0";"Q";140,41083;2271,803
"Female";"D";"Medium";"Employed";34;"13";26035;"0";"L";71,78834;1239,248
"Male";"B";"Small";"Unemployed";23;"4";27320;"0";"L";69,70103;1205,234
"Female";"D";"Small";"Unemployed";35;"18";15165;"0";"L";76,05273;300,9705
"Female";"E";"Large";"Retired";73;"8";123635;"0";"M";190,05156;720,2569
"Female";"A";"Medium";"Employed";25;"14";9045;"0";"O";26,41407;1514,861
"Male";"A";"Medium";"Employed";31;"9";3935;"0";"Q";222,73537;1292,943
"Male";"B";"Medium";"Retired";65;"9";8745;"1";"S";37,31536;3194,658
"Female";"D";"Medium";"Unemployed";36;"10";21100;"1";"Q";212,42471;1391,986
"Male";"E";"Small";"Employed";37;"5";14660;"0";"L";68,39045;354,2586
"Female";"E";"Medium";"Employed";42;"17";23835;"0";"Q";114,14133;15,34474
"Male";"E";"Medium";"Unemployed";18;"18";49700;"0";"Q";123,01993;1484,814
"Male";"A";"Medium";"Employed";33;"11";13720;"0";"R";237,41896;8093,64
"Male";"C";"Medium";"Housewife";29;"5";2070;"0";"L";68,9763;52,35076
"Male";"D";"Medium";"Employed";43;"10";18195;"1";"N";88,95152;731,8158
"Female";"C";"Small";"Housewife";32;"19";16795;"0";"Q";174,64452;171,4874
"Male";"F";"Large";"Employed";34;"16";8450;"0";"L";68,9763;4583,094
"Female";"A";"Medium";"Housewife";51;"15";8475;"1";"Q";211,83095;1786,479
"Male";"B";"Small";"Housewife";83;"13";6830;"1";"S";32,15776;4166,658
"Male";"D";"Small";"Employed";18;"4";9045;"0";"T";17,999;3349,131
"Male";"A";"Small";"Self-employed";33;"14";2775;"1";"M";162,93247;1054,281
"Female";"A";"Medium";"Self-employed";24;"15";19460;"0";"R";260,36019;1307,476
"Male";"E";"Small";"Unemployed";29;"17";25335;"1";"U";94,65752;1500,422
"Male";"B";"Medium";"Unemployed";22;"2";31595;"0";"Q";182,36793;1645,468
"Male";"D";"Medium";"Housewife";41;"6";12425;"1";"Q";189,97302;504,7041
"Male";"B";"Large";"Unemployed";26;"20";5415;"1";"Q";125,94563;781,4667
"Male";"E";"Medium";"Employed";88;"8";22900;"0";"Q";124,23343;269,9715
"Male";"D";"Medium";"Employed";25;"8";6410;"0";"R";293,55604;520,7815
"Male";"F";"Large";"Housewife";53;"11";23190;"1";"Q";185,13454;177,2811
"Male";"A";"Medium";"Unemployed";22;"8";12915;"0";"Q";211,83095;2520,717
